date,city,temperature_c,humidity_percent,electricity_units_kwh,household_size,income_level,power_outage_hours,year,month,day,day_of_week,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2025-08-06,1,35.5,77,25.51,6,1,2.24,2025,8,6,2,0,22.88,18.0,26.08,20.11285714285714,21.31266666666667
2025-08-07,4,16.2,31,25.09,5,0,2.44,2025,8,7,3,0,25.51,23.19,23.84,20.384285714285713,21.354333333333333
2025-08-08,2,36.2,30,26.92,6,2,1.14,2025,8,8,4,0,25.09,18.36,17.05,21.607142857142858,21.683333333333334
2025-08-09,3,21.5,69,23.95,3,1,0.31,2025,8,9,5,1,26.92,19.57,23.66,22.232857142857146,21.692999999999998
2025-08-10,2,35.1,89,18.8,6,2,0.83,2025,8,10,6,1,23.95,17.88,29.17,22.36428571428571,21.347333333333335
2025-08-11,0,30.1,80,27.04,2,1,1.2,2025,8,11,0,0,18.8,13.4,18.42,24.312857142857144,21.634666666666664
2025-08-12,2,23.3,59,13.85,7,1,1.7,2025,8,12,1,0,27.04,22.88,34.59,23.022857142857145,20.943333333333335
2025-08-13,2,27.2,40,16.6,6,2,1.4,2025,8,13,2,0,13.85,25.51,18.85,21.75,20.868333333333336
2025-08-14,0,34.8,57,16.21,2,0,0.75,2025,8,14,3,0,16.6,25.09,22.19,20.481428571428573,20.668999999999997
2025-08-15,4,30.7,73,28.48,3,0,0.46,2025,8,15,4,0,16.21,26.92,17.97,20.704285714285714,21.019333333333336
2025-08-16,4,34.1,41,27.66,8,1,0.28,2025,8,16,5,1,28.48,23.95,23.34,21.234285714285715,21.163333333333334
2025-08-17,2,43.8,68,24.92,7,0,1.78,2025,8,17,6,1,27.66,18.8,11.55,22.108571428571427,21.608999999999998
2025-08-18,0,19.1,55,28.43,6,1,1.56,2025,8,18,0,0,24.92,27.04,18.72,22.307142857142857,21.932666666666666
2025-08-19,0,41.3,42,16.72,5,0,1.74,2025,8,19,1,0,28.43,13.85,15.45,22.717142857142857,21.975
2025-08-20,3,30.7,88,24.09,5,2,0.7,2025,8,20,2,0,16.72,16.6,22.81,23.78714285714286,22.01766666666667
2025-08-21,4,23.7,37,21.25,7,0,0.46,2025,8,21,3,0,24.09,16.21,27.97,24.50714285714286,21.79366666666667
2025-08-22,1,20.7,83,27.08,5,1,2.14,2025,8,22,4,0,21.25,28.48,25.88,24.307142857142853,21.833666666666666
2025-08-23,4,28.7,57,21.31,6,1,2.23,2025,8,23,5,1,27.08,27.66,7.77,23.4,22.285000000000004
2025-08-24,4,36.5,87,19.69,6,0,0.91,2025,8,24,6,1,21.31,24.92,34.25,22.65285714285714,21.799666666666667
2025-08-25,3,29.1,59,25.25,7,2,1.42,2025,8,25,0,0,19.69,28.43,23.77,22.198571428571427,21.848999999999997
2025-08-26,1,40.6,38,27.26,6,1,0.7,2025,8,26,1,0,25.25,16.72,17.34,23.704285714285714,22.179666666666666
2025-08-27,3,19.8,68,17.99,8,1,1.82,2025,8,27,2,0,27.26,24.09,22.94,22.83285714285714,22.014666666666663
2025-08-28,1,29.9,60,21.63,2,1,2.71,2025,8,28,3,0,17.99,21.25,23.06,22.887142857142855,21.967
2025-08-29,2,21.2,87,15.65,3,1,1.75,2025,8,29,4,0,21.63,27.08,18.0,21.254285714285714,21.88866666666667
2025-08-30,1,32.5,50,7.01,8,1,1.08,2025,8,30,5,1,15.65,21.31,23.19,19.211428571428574,21.349333333333334
2025-08-31,3,36.2,85,23.2,8,2,0.92,2025,8,31,6,1,7.01,19.69,18.36,19.712857142857143,21.510666666666665
2025-09-01,4,27.1,76,25.65,5,0,1.54,2025,9,1,0,0,23.2,25.25,19.57,19.77,21.71333333333333
2025-09-02,1,11.8,63,23.57,2,2,1.71,2025,9,2,1,0,25.65,27.26,17.88,19.24285714285714,21.903000000000002
2025-09-03,1,31.4,84,10.3,7,2,1.23,2025,9,3,2,0,23.57,17.99,13.4,18.14428571428571,21.799666666666667
2025-09-04,0,33.1,60,19.89,5,1,1.47,2025,9,4,3,0,10.3,21.63,22.88,17.895714285714284,21.7
2025-09-05,4,32.8,81,8.69,2,2,0.15,2025,9,5,4,0,19.89,15.65,25.51,16.90142857142857,21.139333333333333
2025-09-06,2,38.7,54,30.22,6,1,4.55,2025,9,6,5,1,8.69,7.01,25.09,20.217142857142857,21.310333333333336
2025-09-07,3,22.5,41,15.48,7,2,2.35,2025,9,7,6,1,30.22,23.2,26.92,19.114285714285717,20.929
2025-09-08,2,34.8,30,29.53,7,1,0.7,2025,9,8,0,0,15.48,25.65,23.95,19.66857142857143,21.115000000000002
2025-09-09,4,38.3,84,27.68,5,1,1.24,2025,9,9,1,0,29.53,23.57,18.8,20.255714285714284,21.410999999999998
2025-09-10,1,17.5,51,16.6,6,2,0.07,2025,9,10,2,0,27.68,10.3,27.04,21.155714285714286,21.063
2025-09-11,1,32.2,69,15.2,5,2,0.06,2025,9,11,3,0,16.6,19.89,13.85,20.485714285714288,21.108
2025-09-12,4,26.5,66,24.1,4,0,0.43,2025,9,12,4,0,15.2,8.69,16.6,22.687142857142856,21.358
2025-09-13,1,29.4,76,16.93,2,0,1.76,2025,9,13,5,1,24.1,30.22,16.21,20.78857142857143,21.382
2025-09-14,1,32.4,30,22.61,4,0,2.87,2025,9,14,6,1,16.93,15.48,28.48,21.807142857142853,21.186333333333334
2025-09-15,1,26.6,30,19.1,2,2,1.23,2025,9,15,0,0,22.61,29.53,27.66,20.31714285714286,20.901000000000003
2025-09-16,3,25.3,86,11.31,3,2,1.14,2025,9,16,1,0,19.1,27.68,24.92,17.978571428571428,20.447333333333333
2025-09-17,3,30.2,71,8.62,8,1,0.77,2025,9,17,2,0,11.31,16.6,28.43,16.83857142857143,19.787
2025-09-18,0,22.4,83,23.36,7,0,0.26,2025,9,18,3,0,8.62,15.2,16.72,18.004285714285714,20.008333333333333
2025-09-19,2,22.4,71,18.63,5,1,0.19,2025,9,19,4,0,23.36,24.1,24.09,17.222857142857144,19.82633333333333
2025-09-20,4,34.8,50,18.68,3,1,2.14,2025,9,20,5,1,18.63,16.93,21.25,17.472857142857144,19.740666666666662
2025-09-21,4,22.0,44,26.18,3,1,3.94,2025,9,21,6,1,18.68,22.61,27.08,17.982857142857142,19.71066666666667
2025-09-22,4,34.7,46,29.04,7,1,0.92,2025,9,22,0,0,26.18,19.1,21.31,19.40285714285714,19.96833333333333
2025-09-23,0,33.2,51,20.36,7,0,1.62,2025,9,23,1,0,29.04,11.31,19.69,20.695714285714285,19.990666666666666
2025-09-24,3,17.9,67,19.96,2,1,3.69,2025,9,24,2,0,20.36,8.62,25.25,22.315714285714286,19.814333333333334
2025-09-25,0,25.3,64,25.0,4,2,0.14,2025,9,25,3,0,19.96,23.36,27.26,22.550000000000004,19.739
2025-09-26,4,38.4,74,13.86,6,2,2.21,2025,9,26,4,0,25.0,18.63,17.99,21.868571428571425,19.601333333333336
2025-09-27,2,23.1,45,23.34,2,2,1.44,2025,9,27,5,1,13.86,18.68,21.63,22.534285714285716,19.658333333333335
2025-09-28,1,26.7,37,25.31,6,0,1.37,2025,9,28,6,1,23.34,26.18,15.65,22.41,19.98033333333333
2025-09-29,3,33.2,76,26.08,3,1,0.52,2025,9,29,0,0,25.31,29.04,7.01,21.987142857142857,20.615999999999996
2025-09-30,3,35.5,46,10.38,6,0,1.73,2025,9,30,1,0,26.08,20.36,23.2,20.56142857142857,20.18866666666667
2025-10-01,0,28.2,46,17.43,4,1,2.38,2025,10,1,2,0,10.38,19.96,25.65,20.2,19.91466666666667
2025-10-02,3,25.8,83,16.73,2,0,0.18,2025,10,2,3,0,17.43,25.0,23.57,19.018571428571427,19.686666666666667
2025-10-03,4,40.0,55,22.6,7,0,1.14,2025,10,3,4,0,16.73,13.86,10.3,20.267142857142858,20.09666666666667
2025-10-04,4,42.2,42,24.88,4,1,0.16,2025,10,4,5,1,22.6,23.34,19.89,20.487142857142857,20.262999999999998
2025-10-05,0,36.9,46,30.98,8,0,3.09,2025,10,5,6,1,24.88,25.31,8.69,21.297142857142855,21.005999999999997
2025-10-06,4,30.6,67,19.03,4,1,1.06,2025,10,6,0,0,30.98,26.08,30.22,20.29,20.633
2025-10-07,2,24.3,46,19.01,8,2,2.48,2025,10,7,1,0,19.03,10.38,15.48,21.52285714285714,20.750666666666667
2025-10-08,0,24.2,77,28.9,2,2,0.69,2025,10,8,2,0,19.01,17.43,29.53,23.16142857142857,20.729666666666667
2025-10-09,2,33.7,43,23.78,7,2,0.2,2025,10,9,3,0,28.9,16.73,27.68,24.16857142857143,20.599666666666668
2025-10-10,1,32.9,74,29.61,4,0,0.06,2025,10,10,4,0,23.78,22.6,16.6,25.169999999999998,21.033333333333335
2025-10-11,2,39.8,35,23.73,8,2,0.5,2025,10,11,5,1,29.61,24.88,15.2,25.005714285714287,21.317666666666664
2025-10-12,1,34.6,64,15.06,7,1,0.42,2025,10,12,6,1,23.73,30.98,24.1,22.731428571428573,21.01633333333333
2025-10-13,1,19.5,75,14.0,5,2,1.23,2025,10,13,0,0,15.06,19.03,16.93,22.012857142857143,20.918666666666663
2025-10-14,2,37.4,43,12.69,5,2,0.03,2025,10,14,1,0,14.0,19.01,22.61,21.110000000000003,20.588
2025-10-15,0,23.0,76,25.97,5,0,1.1,2025,10,15,2,0,12.69,28.9,19.1,20.69142857142857,20.817
2025-10-16,4,27.3,37,29.13,6,1,0.75,2025,10,16,3,0,25.97,23.78,11.31,21.455714285714286,21.411
2025-10-17,4,31.8,44,33.1,4,0,1.29,2025,10,17,4,0,29.13,29.61,8.62,21.954285714285714,22.227
2025-10-18,1,44.0,83,27.06,2,0,1.82,2025,10,18,5,1,33.1,23.73,23.36,22.430000000000003,22.35033333333333
2025-10-19,1,51.8,56,28.98,2,1,1.51,2025,10,19,6,1,27.06,15.06,18.63,24.41857142857143,22.695333333333334
2025-10-20,0,34.2,42,18.52,6,0,6.26,2025,10,20,0,0,28.98,14.0,18.68,25.064285714285717,22.69
2025-10-21,3,28.7,78,15.06,2,1,0.22,2025,10,21,1,0,18.52,12.69,26.18,25.402857142857147,22.319333333333336
2025-10-22,2,33.7,60,27.1,8,2,0.84,2025,10,22,2,0,15.06,25.97,29.04,25.564285714285717,22.254666666666665
2025-10-23,1,36.2,82,24.51,5,1,0.83,2025,10,23,3,0,27.1,29.13,20.36,24.904285714285713,22.392999999999997
2025-10-24,4,27.8,85,22.64,4,1,0.81,2025,10,24,4,0,24.51,33.1,19.96,23.41,22.482333333333333
2025-10-25,0,42.6,64,24.32,2,1,1.64,2025,10,25,5,1,22.64,27.06,25.0,23.018571428571427,22.459666666666667
2025-10-26,2,31.6,89,23.94,2,0,1.01,2025,10,26,6,1,24.32,28.98,13.86,22.298571428571428,22.795666666666666
2025-10-27,0,33.5,35,29.7,3,1,1.09,2025,10,27,0,0,23.94,18.52,23.34,23.895714285714284,23.00766666666667
2025-10-28,2,34.7,34,29.77,3,1,0.85,2025,10,28,1,0,29.7,15.06,25.31,25.997142857142855,23.156333333333333
2025-10-29,2,33.0,51,25.27,3,1,7.19,2025,10,29,2,0,29.77,27.1,26.08,25.735714285714288,23.12933333333334
2025-10-30,1,35.9,87,27.07,4,2,3.94,2025,10,30,3,0,25.27,24.51,10.38,26.101428571428574,23.685666666666666
2025-10-31,0,25.7,78,25.08,5,1,0.55,2025,10,31,4,0,27.07,22.64,17.43,26.449999999999996,23.94066666666667
2025-11-01,0,26.1,52,19.23,7,0,0.18,2025,11,1,5,1,25.08,24.32,16.73,25.722857142857144,24.024
2025-11-02,4,22.3,54,26.54,5,1,2.75,2025,11,2,6,1,19.23,23.94,22.6,26.094285714285714,24.15533333333333
2025-11-03,4,33.1,63,13.63,5,1,8.8,2025,11,3,0,0,26.54,29.7,24.88,23.798571428571428,23.78033333333333
2025-11-04,1,35.5,55,28.32,4,2,0.52,2025,11,4,1,0,13.63,29.77,30.98,23.59142857142857,23.691666666666666
2025-11-05,1,33.2,76,14.83,8,1,0.66,2025,11,5,2,0,28.32,25.27,19.03,22.099999999999998,23.551666666666666
2025-11-06,3,41.7,34,23.71,8,0,4.26,2025,11,6,3,0,14.83,27.07,19.01,21.62,23.708333333333332
2025-11-07,4,30.0,55,16.93,4,1,1.86,2025,11,7,4,0,23.71,25.08,28.9,20.455714285714286,23.30933333333333
2025-11-08,2,34.7,49,25.32,3,0,0.53,2025,11,8,5,1,16.93,19.23,23.78,21.325714285714287,23.360666666666667
2025-11-09,0,22.4,35,21.8,2,2,1.3,2025,11,9,6,1,25.32,26.54,29.61,20.648571428571426,23.10033333333333
2025-11-10,1,27.3,35,12.43,6,1,4.33,2025,11,10,0,0,21.8,13.63,23.73,20.47714285714286,22.723666666666666
2025-11-11,0,34.9,88,24.52,6,2,2.51,2025,11,11,1,0,12.43,28.32,15.06,19.934285714285714,23.039
2025-11-12,0,35.9,79,18.53,7,1,2.03,2025,11,12,2,0,24.52,14.83,14.0,20.462857142857143,23.19
2025-11-13,3,27.9,47,27.29,2,0,2.0,2025,11,13,3,0,18.53,23.71,12.69,20.974285714285713,23.676666666666666
2025-11-14,4,29.5,33,22.01,7,2,0.29,2025,11,14,4,0,27.29,16.93,25.97,21.699999999999996,23.544666666666664
2025-11-15,1,19.4,46,24.37,3,1,2.61,2025,11,15,5,1,22.01,25.32,29.13,21.564285714285713,23.386
2025-11-16,0,27.5,86,16.25,7,0,0.48,2025,11,16,6,1,24.37,21.8,33.1,20.771428571428572,22.824333333333332
2025-11-17,1,36.2,43,18.46,2,2,4.0,2025,11,17,0,0,16.25,12.43,27.06,21.632857142857144,22.537666666666667
2025-11-18,2,34.0,43,19.25,2,1,0.68,2025,11,18,1,0,18.46,24.52,28.98,20.88,22.21333333333333
2025-11-19,3,33.5,42,27.14,6,2,2.92,2025,11,19,2,0,19.25,18.53,18.52,22.109999999999996,22.500666666666667
2025-11-20,2,30.3,36,32.06,8,1,0.46,2025,11,20,3,0,27.14,27.29,15.06,22.791428571428575,23.067333333333334
2025-11-21,1,30.0,73,17.17,3,0,1.08,2025,11,21,4,0,32.06,22.01,27.1,22.1,22.736333333333334
2025-11-22,1,25.4,84,28.46,4,0,0.17,2025,11,22,5,1,17.17,24.37,24.51,22.684285714285718,22.868000000000002
2025-11-23,4,34.9,44,8.98,7,2,1.62,2025,11,23,6,1,28.46,16.25,22.64,21.645714285714288,22.412666666666667
2025-11-24,0,32.9,48,14.83,6,2,2.71,2025,11,24,0,0,8.98,18.46,24.32,21.12714285714286,22.096333333333334
2025-11-25,0,33.4,72,16.25,7,1,1.9,2025,11,25,1,0,14.83,19.25,23.94,20.69857142857143,21.839999999999996
2025-11-26,2,26.3,76,13.88,7,0,1.11,2025,11,26,2,0,16.25,27.14,29.7,18.804285714285715,21.312666666666665
2025-11-27,3,14.9,73,12.5,4,1,0.07,2025,11,27,3,0,13.88,32.06,29.77,16.01,20.737000000000002
2025-11-28,0,37.7,64,24.48,3,0,4.06,2025,11,28,4,0,12.5,17.17,25.27,17.054285714285715,20.710666666666665
2025-11-29,4,26.6,46,20.72,2,2,1.83,2025,11,29,5,1,24.48,28.46,27.07,15.948571428571427,20.499000000000002
2025-11-30,2,24.0,64,24.28,5,1,2.05,2025,11,30,6,1,20.72,8.98,25.08,18.134285714285713,20.47233333333333
2025-12-01,2,34.9,48,26.14,7,1,2.37,2025,12,1,0,0,24.28,14.83,19.23,19.75,20.702666666666666
2025-12-02,4,27.3,49,23.59,5,0,2.07,2025,12,2,1,0,26.14,16.25,26.54,20.798571428571428,20.604333333333333
2025-12-03,3,37.4,65,25.95,3,0,0.87,2025,12,3,2,0,23.59,13.88,13.63,22.522857142857145,21.015
2025-12-04,4,34.3,64,21.58,5,0,1.98,2025,12,4,3,0,25.95,12.5,28.32,23.82,20.790333333333333
2025-12-05,3,34.8,61,14.88,7,2,1.47,2025,12,5,4,0,21.58,24.48,14.83,22.448571428571427,20.791999999999998
2025-12-06,4,20.4,87,28.35,4,1,2.89,2025,12,6,5,1,14.88,20.72,23.71,23.538571428571426,20.946666666666665
2025-12-07,4,38.5,77,18.47,5,0,2.43,2025,12,7,6,1,28.35,24.28,16.93,22.708571428571425,20.998
2025-12-08,1,31.8,73,16.39,3,2,0.06,2025,12,8,0,0,18.47,26.14,25.32,21.315714285714286,20.700333333333333
2025-12-09,2,27.4,69,20.93,3,0,0.71,2025,12,9,1,0,16.39,23.59,21.8,20.935714285714287,20.671333333333333
2025-12-10,4,31.0,53,16.52,8,1,0.05,2025,12,10,2,0,20.93,25.95,12.43,19.58857142857143,20.807666666666666
2025-12-11,4,17.6,46,19.5,8,0,0.16,2025,12,11,3,0,16.52,21.58,24.52,19.291428571428572,20.640333333333334
2025-12-12,0,32.9,36,24.06,4,1,1.38,2025,12,12,4,0,19.5,14.88,18.53,20.602857142857143,20.824666666666666
2025-12-13,2,22.8,72,24.09,5,2,3.11,2025,12,13,5,1,24.06,28.35,27.29,19.994285714285716,20.718000000000004
2025-12-14,0,20.5,79,16.61,5,2,0.19,2025,12,14,6,1,24.09,18.47,22.01,19.728571428571428,20.538000000000004
2025-12-15,2,19.3,30,19.07,8,0,0.9,2025,12,15,0,0,16.61,16.39,24.37,20.111428571428572,20.361333333333334
2025-12-16,0,37.8,64,28.45,2,1,3.63,2025,12,16,1,0,19.07,20.93,16.25,21.185714285714283,20.768000000000004
2025-12-17,4,25.6,61,24.98,6,1,2.53,2025,12,17,2,0,28.45,16.52,18.46,22.39428571428572,20.985333333333337
2025-12-18,4,40.7,65,34.45,3,1,1.1,2025,12,18,3,0,24.98,19.5,19.25,24.53,21.492
2025-12-19,1,26.2,42,29.08,2,0,2.21,2025,12,19,4,0,34.45,24.06,27.14,25.247142857142858,21.55666666666667
2025-12-20,0,18.0,35,28.87,3,1,1.11,2025,12,20,5,1,29.08,24.09,32.06,25.93,21.450333333333333
2025-12-21,3,22.2,87,13.67,2,1,0.26,2025,12,21,6,1,28.87,16.61,17.17,25.509999999999998,21.333666666666666
2025-12-22,1,38.7,43,26.58,8,1,0.2,2025,12,22,0,0,13.67,19.07,28.46,26.58285714285714,21.271
2025-12-23,0,28.9,66,21.68,8,1,0.31,2025,12,23,1,0,26.58,28.45,8.98,25.615714285714287,21.69433333333333
2025-12-24,0,26.2,77,18.69,6,0,0.65,2025,12,24,2,0,21.68,24.98,14.83,24.717142857142854,21.823
2025-12-25,1,31.1,44,23.01,2,0,4.0,2025,12,25,3,0,18.69,34.45,16.25,23.08285714285714,22.048333333333336
2025-12-26,4,33.5,76,27.67,3,1,2.41,2025,12,26,4,0,23.01,29.08,13.88,22.881428571428575,22.508
2025-12-27,0,37.8,33,25.0,5,1,0.85,2025,12,27,5,1,27.67,28.87,12.5,22.32857142857143,22.924666666666667
2025-12-28,4,40.1,69,16.73,3,2,1.02,2025,12,28,6,1,25.0,13.67,24.48,22.765714285714285,22.666333333333334
2025-12-29,1,27.5,88,26.45,7,2,0.46,2025,12,29,0,0,16.73,26.58,20.72,22.747142857142858,22.857333333333333
2025-12-30,4,20.7,45,18.17,8,1,1.83,2025,12,30,1,0,26.45,21.68,24.28,22.245714285714286,22.653666666666666
2025-12-31,2,27.1,57,23.3,4,1,2.44,2025,12,31,2,0,18.17,18.69,26.14,22.904285714285717,22.559
2026-01-01,3,31.8,45,20.18,4,2,0.41,2026,1,1,3,0,23.3,23.01,23.59,22.5,22.445333333333334
2026-01-02,0,23.3,33,20.69,8,2,0.06,2026,1,2,4,0,20.18,27.67,25.95,21.502857142857145,22.269999999999996
2026-01-03,3,23.3,74,26.6,7,1,1.47,2026,1,3,5,1,20.69,25.0,21.58,21.731428571428573,22.437333333333335
2026-01-04,4,32.4,55,15.76,4,0,1.24,2026,1,4,6,1,26.6,16.73,14.88,21.592857142857145,22.466666666666665
2026-01-05,0,29.7,57,33.67,8,0,0.77,2026,1,5,0,0,15.76,26.45,28.35,22.624285714285715,22.644000000000002
2026-01-06,4,30.2,61,11.07,4,1,1.55,2026,1,6,1,0,33.67,18.17,18.47,21.610000000000003,22.397333333333332
2026-01-07,2,24.7,74,18.41,8,1,1.2,2026,1,7,2,0,11.07,23.3,16.39,20.91142857142857,22.46466666666667
2026-01-08,1,28.4,31,24.22,6,2,0.43,2026,1,8,3,0,18.41,20.18,20.93,21.48857142857143,22.574333333333335
2026-01-09,0,23.5,60,25.51,5,2,0.76,2026,1,9,4,0,24.22,20.69,16.52,22.177142857142858,22.874
2026-01-10,2,36.2,32,21.4,5,0,0.84,2026,1,10,5,1,25.51,26.6,19.5,21.434285714285714,22.937333333333335
2026-01-11,2,37.2,83,21.66,3,1,3.18,2026,1,11,6,1,21.4,15.76,24.06,22.277142857142856,22.857333333333333
2026-01-12,0,17.1,37,24.46,7,2,4.86,2026,1,12,0,0,21.66,33.67,24.09,20.961428571428574,22.869666666666667
2026-01-13,4,23.5,53,20.61,8,0,3.35,2026,1,13,1,0,24.46,11.07,16.61,22.324285714285715,23.002999999999997
2026-01-14,2,19.5,44,30.36,2,0,1.91,2026,1,14,2,0,20.61,18.41,19.07,24.03142857142857,23.37933333333333
2026-01-15,3,25.4,72,27.04,3,0,1.32,2026,1,15,3,0,30.36,24.22,28.45,24.434285714285714,23.332333333333334
2026-01-16,2,29.4,60,27.24,3,2,1.75,2026,1,16,4,0,27.04,25.51,24.98,24.68142857142857,23.407666666666668
2026-01-17,4,19.9,38,16.2,8,2,4.2,2026,1,17,5,1,27.24,21.4,34.45,23.93857142857143,22.799333333333333
2026-01-18,4,23.5,68,21.52,8,1,0.43,2026,1,18,6,1,16.2,21.66,29.08,23.91857142857143,22.54733333333333
2026-01-19,3,23.0,74,20.2,3,1,1.15,2026,1,19,0,0,21.52,24.46,28.87,23.31,22.258333333333333
2026-01-20,2,31.5,31,15.97,3,0,1.75,2026,1,20,1,0,20.2,20.61,13.67,22.647142857142857,22.335
2026-01-21,4,30.5,37,24.16,5,0,1.71,2026,1,21,2,0,15.97,30.36,26.58,21.76142857142857,22.25433333333333
2026-01-22,0,24.9,36,18.77,2,2,0.44,2026,1,22,3,0,24.16,27.04,21.68,20.580000000000002,22.157333333333334
2026-01-23,1,31.2,85,25.93,3,2,1.33,2026,1,23,4,0,18.77,27.24,18.69,20.392857142857142,22.398666666666664
2026-01-24,1,26.2,73,15.58,5,1,2.38,2026,1,24,5,1,25.93,16.2,23.01,20.304285714285715,22.151
2026-01-25,1,28.1,80,32.31,3,1,0.97,2026,1,25,6,1,15.58,21.52,27.67,21.845714285714287,22.30566666666667
2026-01-26,2,41.7,68,16.62,4,1,2.36,2026,1,26,0,0,32.31,20.2,25.0,21.334285714285716,22.026333333333337
2026-01-27,3,39.4,71,23.32,3,2,0.67,2026,1,27,1,0,16.62,15.97,16.73,22.384285714285717,22.246
2026-01-28,4,20.9,86,26.75,8,0,4.19,2026,1,28,2,0,23.32,24.16,26.45,22.754285714285718,22.255999999999997
2026-01-29,0,35.8,45,18.58,7,1,1.15,2026,1,29,3,0,26.75,18.77,18.17,22.72714285714286,22.26966666666667
2026-01-30,0,35.7,64,27.11,7,1,1.36,2026,1,30,4,0,18.58,25.93,23.3,22.895714285714288,22.39666666666667
2026-01-31,2,22.0,59,14.62,3,2,0.05,2026,1,31,5,1,27.11,15.58,20.18,22.75857142857143,22.211333333333336
2026-02-01,1,35.7,39,30.71,6,1,0.28,2026,2,1,6,1,14.62,32.31,20.69,22.53,22.545333333333335
2026-02-02,2,40.8,67,22.08,4,0,1.5,2026,2,2,0,0,30.71,16.62,26.6,23.31,22.39466666666667
2026-02-03,3,22.1,47,18.42,2,2,0.82,2026,2,3,1,0,22.08,23.32,15.76,22.610000000000003,22.483333333333334
2026-02-04,3,23.6,79,20.2,3,1,1.06,2026,2,4,2,0,18.42,26.75,33.67,21.674285714285713,22.034333333333333
2026-02-05,4,37.1,34,26.85,2,1,0.1,2026,2,5,3,0,20.2,18.58,11.07,22.85571428571428,22.560333333333336
2026-02-06,4,31.9,82,18.49,4,2,2.69,2026,2,6,4,0,26.85,27.11,18.41,21.624285714285715,22.563
2026-02-07,3,33.9,58,17.5,3,2,2.3,2026,2,7,5,1,18.49,14.62,24.22,22.035714285714285,22.339000000000002
2026-02-08,3,32.4,68,20.67,6,1,0.31,2026,2,8,6,1,17.5,30.71,25.51,20.601428571428567,22.177666666666667
